URLs,Link,Type,Seconds,Location,Google Map,Date,Description
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280093.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280096.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280095.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280097.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280098.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280102.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280107.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280101.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280099.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280109.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280105.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280106.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280103.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280110.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280111.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280108.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280114.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280117.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280112.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280116.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280113.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280123.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280115.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280120.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280118.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280124.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280119.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280122.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280128.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280135.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280126.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280131.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280125.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280129.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280127.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280134.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280132.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280137.avi,View Now,video/avi,0.133333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280136.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280130.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280133.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280139.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280142.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280144.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280143.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280138.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280145.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280147.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280141.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280146.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280150.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280152.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280149.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280148.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280151.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280157.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280161.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280153.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280121.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280155.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280156.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280154.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280158.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280163.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280160.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280165.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280159.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280162.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280164.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280166.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280170.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280167.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280168.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280171.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280169.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280172.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280174.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280173.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280179.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280177.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280183.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280181.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280175.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280178.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280176.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280180.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280182.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280186.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280184.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280187.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280188.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280185.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280194.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280192.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280189.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280197.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280195.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280191.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280190.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280198.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280193.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280199.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280196.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280206.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280207.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280205.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280202.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280200.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280203.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280204.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280201.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280208.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280213.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280212.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280209.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280210.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280211.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280218.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280214.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280216.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280219.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280215.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280221.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280217.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280220.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280223.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280225.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280228.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280222.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280232.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280224.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280231.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280226.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280229.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280227.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280233.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280235.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280239.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280236.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280230.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280244.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280234.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280238.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280241.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280245.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280237.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280240.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280243.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280242.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280249.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280246.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280247.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280250.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280253.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280255.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280257.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280256.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280248.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280251.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280254.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280260.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280261.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280252.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280262.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280258.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280263.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280264.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280266.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280268.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280259.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280269.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280265.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280272.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280273.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280267.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280270.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280279.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280275.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280271.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280278.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280276.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280274.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280281.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280277.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280284.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280280.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280282.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280283.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280286.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280287.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280288.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280292.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280300.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280289.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280298.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280285.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280297.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280293.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280295.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280290.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280299.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280291.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280296.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280294.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280301.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280302.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280303.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280313.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280311.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280304.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280308.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280306.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280307.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280310.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280316.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280305.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280317.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280309.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280314.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280315.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280312.avi,View Now,video/avi,0.133333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280328.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280323.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280327.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280319.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280318.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280320.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280321.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280324.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280322.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280325.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280332.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280326.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280330.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280329.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280336.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280333.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280339.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280331.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280338.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280335.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280340.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280337.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280334.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280343.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280342.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280341.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280344.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280350.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280348.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280345.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280353.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280351.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280352.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280346.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280358.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280347.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280357.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280349.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280360.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280356.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280355.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280354.avi,View Now,video/avi,0.1,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280359.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280363.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280361.avi,View Now,video/avi,0.033333,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280364.avi,View Now,video/avi,0.066667,,,,
https://www.justice.gov/epstein/files/DataSet%209/EFTA00280362.avi,View Now,video/avi,0.033333,,,,
